Colonne1;NOM;TACHE;COULEUR;TOUCHE;REPONSE;TEMPS;COTE;SIMON;TEXTE;STROOP
12;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;688;Cote_Gauche;Incompatible;GAUCHE;Incongruent
13;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;780;Cote_Gauche;Incompatible;CENTRE;Neutre
14;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;692;Cote_Gauche;Compatible;DROITE;Incongruent
15;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;608;Cote_Gauche;Incompatible;GAUCHE;Incongruent
16;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;780;Cote_Gauche;Compatible;GAUCHE;Congruent
17;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;680;Cote_Droit;Incompatible;GAUCHE;Congruent
18;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;599;Centre;Neutre;GAUCHE;Congruent
19;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;651;Centre;Neutre;DROITE;Congruent
20;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;641;Centre;Neutre;DROITE;Incongruent
21;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;549;Cote_Gauche;Incompatible;DROITE;Congruent
22;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;558;Centre;Neutre;CENTRE;Neutre
23;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1403;Cote_Droit;Incompatible;CENTRE;Neutre
24;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;650;Centre;Neutre;CENTRE;Neutre
25;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;834;Centre;Neutre;CENTRE;Neutre
26;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;654;Cote_Droit;Compatible;CENTRE;Neutre
27;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;638;Cote_Droit;Incompatible;CENTRE;Neutre
28;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;877;Centre;Neutre;DROITE;Incongruent
29;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;603;Centre;Neutre;GAUCHE;Congruent
30;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;505;Cote_Droit;Compatible;DROITE;Congruent
31;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;454;Cote_Gauche;Compatible;GAUCHE;Congruent
32;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;649;Cote_Gauche;Compatible;GAUCHE;Congruent
33;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;407;Cote_Gauche;Compatible;DROITE;Incongruent
34;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;622;Cote_Droit;Incompatible;GAUCHE;Congruent
35;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;521;Centre;Neutre;DROITE;Congruent
36;sujet8;Simon-Stroop-evaluation;B;TOUCHE_GAUCHE;0;716;Cote_Droit;Compatible;GAUCHE;Incongruent
37;sujet8;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;593;Cote_Droit;Incompatible;DROITE;Incongruent
38;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;824;Centre;Neutre;GAUCHE;Incongruent
39;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;918;Cote_Droit;Compatible;CENTRE;Neutre
40;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;762;Centre;Neutre;CENTRE;Neutre
41;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;679;Cote_Droit;Incompatible;CENTRE;Neutre
42;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1309;Centre;Neutre;GAUCHE;Incongruent
43;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;506;Centre;Neutre;DROITE;Congruent
44;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;674;Cote_Gauche;Incompatible;GAUCHE;Incongruent
45;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;717;Cote_Droit;Incompatible;CENTRE;Neutre
46;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;602;Centre;Neutre;GAUCHE;Incongruent
47;sujet8;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;667;Cote_Gauche;Compatible;DROITE;Incongruent
48;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;626;Cote_Droit;Incompatible;DROITE;Incongruent
49;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;636;Cote_Droit;Compatible;DROITE;Congruent
50;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;586;Cote_Gauche;Incompatible;DROITE;Congruent
51;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;509;Centre;Neutre;GAUCHE;Incongruent
52;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;623;Cote_Gauche;Incompatible;DROITE;Congruent
53;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;631;Cote_Gauche;Compatible;CENTRE;Neutre
54;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;678;Centre;Neutre;CENTRE;Neutre
55;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;510;Centre;Neutre;CENTRE;Neutre
56;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;502;Cote_Droit;Compatible;GAUCHE;Incongruent
57;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;569;Cote_Gauche;Incompatible;CENTRE;Neutre
58;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;517;Cote_Gauche;Incompatible;CENTRE;Neutre
59;sujet8;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;360;Cote_Gauche;Compatible;CENTRE;Neutre
60;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;558;Centre;Neutre;GAUCHE;Congruent
61;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;424;Cote_Gauche;Compatible;CENTRE;Neutre
62;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;558;Centre;Neutre;GAUCHE;Incongruent
63;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;560;Cote_Droit;Incompatible;GAUCHE;Congruent
64;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;659;Centre;Neutre;CENTRE;Neutre
65;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;453;Centre;Neutre;CENTRE;Neutre
66;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;545;Centre;Neutre;CENTRE;Neutre
67;sujet8;Simon-Stroop-evaluation;B;TOUCHE_GAUCHE;0;757;Centre;Neutre;DROITE;Congruent
68;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;680;Centre;Neutre;DROITE;Incongruent
69;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;647;Centre;Neutre;DROITE;Incongruent
70;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;683;Cote_Droit;Incompatible;DROITE;Incongruent
71;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;997;Cote_Droit;Compatible;DROITE;Congruent
72;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;541;Cote_Droit;Compatible;CENTRE;Neutre
73;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;550;Cote_Gauche;Incompatible;GAUCHE;Incongruent
74;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;538;Cote_Gauche;Incompatible;CENTRE;Neutre
75;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;539;Centre;Neutre;DROITE;Incongruent
76;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;511;Cote_Gauche;Incompatible;CENTRE;Neutre
77;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;566;Centre;Neutre;DROITE;Incongruent
78;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;574;Cote_Droit;Compatible;GAUCHE;Incongruent
79;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;692;Cote_Droit;Incompatible;DROITE;Incongruent
80;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;578;Cote_Droit;Compatible;GAUCHE;Incongruent
81;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;878;Centre;Neutre;GAUCHE;Congruent
82;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;556;Centre;Neutre;GAUCHE;Congruent
83;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;511;Cote_Gauche;Incompatible;DROITE;Congruent
84;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;640;Cote_Gauche;Compatible;DROITE;Incongruent
85;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;720;Cote_Droit;Compatible;CENTRE;Neutre
86;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;580;Cote_Droit;Compatible;DROITE;Congruent
87;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;654;Cote_Gauche;Compatible;DROITE;Incongruent
88;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;636;Centre;Neutre;DROITE;Congruent
89;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;563;Centre;Neutre;CENTRE;Neutre
90;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;579;Cote_Gauche;Incompatible;DROITE;Congruent
91;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;541;Centre;Neutre;GAUCHE;Incongruent
92;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;625;Cote_Droit;Incompatible;CENTRE;Neutre
93;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;768;Cote_Droit;Compatible;GAUCHE;Incongruent
94;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;526;Cote_Droit;Compatible;GAUCHE;Incongruent
95;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;484;Cote_Gauche;Compatible;GAUCHE;Congruent
96;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;600;Cote_Gauche;Incompatible;DROITE;Congruent
97;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;527;Cote_Gauche;Incompatible;GAUCHE;Incongruent
98;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;607;Centre;Neutre;GAUCHE;Congruent
99;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;585;Cote_Droit;Compatible;CENTRE;Neutre
100;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;565;Cote_Gauche;Incompatible;GAUCHE;Incongruent
101;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;671;Centre;Neutre;DROITE;Congruent
102;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1545;Cote_Droit;Incompatible;DROITE;Incongruent
103;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;841;Cote_Gauche;Compatible;CENTRE;Neutre
104;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;803;Cote_Droit;Incompatible;DROITE;Incongruent
105;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;640;Cote_Droit;Compatible;CENTRE;Neutre
106;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;1449;Cote_Droit;Incompatible;GAUCHE;Congruent
107;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;622;Cote_Droit;Incompatible;CENTRE;Neutre
108;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;810;Centre;Neutre;CENTRE;Neutre
1;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1303;Cote_Gauche;Incompatible;GAUCHE;Incongruent
2;sujet8;Simon-Stroop-evaluation;O;TOUCHE_DROITE;0;663;Cote_Gauche;Compatible;GAUCHE;Congruent
3;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;715;Cote_Droit;Incompatible;CENTRE;Neutre
4;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;501;Cote_Droit;Incompatible;CENTRE;Neutre
5;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;684;Cote_Droit;Compatible;DROITE;Congruent
6;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;453;Cote_Droit;Compatible;CENTRE;Neutre
7;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;518;Centre;Neutre;CENTRE;Neutre
8;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;616;Cote_Gauche;Incompatible;CENTRE;Neutre
9;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;493;Cote_Gauche;Compatible;CENTRE;Neutre
10;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;2386;Cote_Gauche;Compatible;CENTRE;Neutre
11;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;645;Cote_Droit;Compatible;CENTRE;Neutre
12;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;544;Centre;Neutre;CENTRE;Neutre
13;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;578;Cote_Gauche;Incompatible;GAUCHE;Incongruent
14;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;511;Centre;Neutre;CENTRE;Neutre
15;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;580;Centre;Neutre;GAUCHE;Incongruent
16;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;684;Cote_Droit;Incompatible;DROITE;Incongruent
17;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;742;Cote_Droit;Compatible;GAUCHE;Incongruent
18;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;582;Centre;Neutre;GAUCHE;Congruent
19;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;900;Cote_Droit;Incompatible;DROITE;Incongruent
20;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;582;Cote_Droit;Incompatible;CENTRE;Neutre
21;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;515;Cote_Gauche;Compatible;GAUCHE;Congruent
22;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;380;Centre;Neutre;DROITE;Incongruent
23;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;541;Cote_Gauche;Incompatible;DROITE;Congruent
24;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;588;Cote_Droit;Compatible;GAUCHE;Incongruent
25;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;566;Centre;Neutre;DROITE;Incongruent
26;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;770;Cote_Gauche;Compatible;CENTRE;Neutre
27;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;467;Cote_Droit;Compatible;DROITE;Congruent
28;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;465;Cote_Gauche;Compatible;CENTRE;Neutre
29;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;530;Centre;Neutre;DROITE;Congruent
30;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;816;Centre;Neutre;GAUCHE;Congruent
31;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;470;Centre;Neutre;CENTRE;Neutre
32;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;547;Cote_Droit;Incompatible;GAUCHE;Congruent
33;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;492;Cote_Gauche;Compatible;GAUCHE;Congruent
34;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;493;Centre;Neutre;GAUCHE;Incongruent
35;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;458;Cote_Gauche;Compatible;CENTRE;Neutre
36;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;562;Cote_Gauche;Incompatible;GAUCHE;Incongruent
37;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;577;Cote_Gauche;Compatible;DROITE;Incongruent
38;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;576;Cote_Droit;Incompatible;GAUCHE;Congruent
39;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;536;Centre;Neutre;DROITE;Congruent
40;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;541;Cote_Gauche;Incompatible;DROITE;Congruent
41;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;465;Cote_Droit;Compatible;GAUCHE;Incongruent
42;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;422;Centre;Neutre;GAUCHE;Congruent
43;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;451;Cote_Droit;Incompatible;DROITE;Incongruent
44;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;435;Cote_Gauche;Compatible;GAUCHE;Congruent
45;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;494;Cote_Droit;Incompatible;DROITE;Incongruent
46;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;474;Cote_Gauche;Compatible;DROITE;Incongruent
47;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;536;Cote_Droit;Compatible;CENTRE;Neutre
48;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;385;Cote_Gauche;Incompatible;CENTRE;Neutre
49;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;496;Cote_Droit;Incompatible;GAUCHE;Congruent
50;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;409;Cote_Gauche;Compatible;GAUCHE;Congruent
51;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;511;Cote_Gauche;Incompatible;GAUCHE;Incongruent
52;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;469;Cote_Droit;Compatible;DROITE;Congruent
53;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;468;Cote_Gauche;Incompatible;DROITE;Congruent
54;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;443;Cote_Gauche;Incompatible;CENTRE;Neutre
55;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;506;Cote_Gauche;Compatible;DROITE;Incongruent
56;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;550;Centre;Neutre;CENTRE;Neutre
57;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;582;Centre;Neutre;DROITE;Congruent
58;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;405;Centre;Neutre;CENTRE;Neutre
59;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;405;Cote_Droit;Compatible;GAUCHE;Incongruent
60;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;572;Cote_Droit;Incompatible;DROITE;Incongruent
61;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;567;Cote_Droit;Compatible;CENTRE;Neutre
62;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;518;Centre;Neutre;DROITE;Incongruent
63;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;421;Cote_Gauche;Compatible;DROITE;Incongruent
64;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;407;Centre;Neutre;DROITE;Incongruent
65;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;452;Centre;Neutre;CENTRE;Neutre
66;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;470;Centre;Neutre;CENTRE;Neutre
67;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;558;Cote_Gauche;Incompatible;GAUCHE;Incongruent
68;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;465;Cote_Gauche;Incompatible;CENTRE;Neutre
69;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;404;Centre;Neutre;GAUCHE;Incongruent
70;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;386;Centre;Neutre;GAUCHE;Incongruent
71;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;363;Cote_Droit;Compatible;CENTRE;Neutre
72;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;452;Centre;Neutre;GAUCHE;Congruent
73;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;529;Centre;Neutre;DROITE;Congruent
74;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;744;Cote_Droit;Compatible;DROITE;Congruent
75;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;424;Centre;Neutre;DROITE;Incongruent
76;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;398;Cote_Gauche;Compatible;GAUCHE;Congruent
77;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;461;Centre;Neutre;CENTRE;Neutre
78;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;637;Cote_Gauche;Incompatible;DROITE;Congruent
79;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;441;Cote_Gauche;Incompatible;DROITE;Congruent
80;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;554;Cote_Gauche;Compatible;CENTRE;Neutre
81;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;500;Cote_Gauche;Incompatible;CENTRE;Neutre
82;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;667;Cote_Droit;Incompatible;DROITE;Incongruent
83;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;478;Cote_Droit;Incompatible;CENTRE;Neutre
84;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;593;Cote_Droit;Compatible;CENTRE;Neutre
85;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;475;Centre;Neutre;GAUCHE;Congruent
86;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;503;Cote_Droit;Compatible;DROITE;Congruent
87;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;510;Centre;Neutre;DROITE;Incongruent
88;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;511;Cote_Droit;Incompatible;GAUCHE;Congruent
89;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;599;Cote_Droit;Incompatible;CENTRE;Neutre
90;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;493;Cote_Gauche;Incompatible;DROITE;Congruent
91;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;757;Centre;Neutre;CENTRE;Neutre
92;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;715;Centre;Neutre;GAUCHE;Incongruent
93;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;471;Centre;Neutre;DROITE;Congruent
94;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;428;Cote_Gauche;Incompatible;GAUCHE;Incongruent
95;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;563;Cote_Droit;Incompatible;GAUCHE;Congruent
96;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;592;Cote_Droit;Compatible;GAUCHE;Incongruent
97;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;1087;Centre;Neutre;CENTRE;Neutre
98;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;444;Cote_Gauche;Compatible;DROITE;Incongruent
99;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;568;Centre;Neutre;GAUCHE;Congruent
100;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;617;Cote_Droit;Incompatible;CENTRE;Neutre
101;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;531;Cote_Droit;Compatible;DROITE;Congruent
102;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;505;Centre;Neutre;CENTRE;Neutre
103;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;460;Cote_Gauche;Incompatible;CENTRE;Neutre
104;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;487;Cote_Gauche;Compatible;DROITE;Incongruent
105;sujet8;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;585;Cote_Droit;Incompatible;GAUCHE;Congruent
106;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;493;Centre;Neutre;DROITE;Congruent
107;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;507;Centre;Neutre;GAUCHE;Incongruent
108;sujet8;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;399;Cote_Droit;Compatible;GAUCHE;Incongruent
1;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;435;Cote_Gauche;Compatible;GAUCHE;Congruent
2;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;458;Cote_Gauche;Compatible;DROITE;Incongruent
3;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;534;Cote_Droit;Incompatible;CENTRE;Neutre
4;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;526;Centre;Neutre;DROITE;Congruent
5;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;497;Centre;Neutre;CENTRE;Neutre
6;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;599;Centre;Neutre;DROITE;Incongruent
7;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;421;Cote_Gauche;Incompatible;GAUCHE;Incongruent
8;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;389;Centre;Neutre;DROITE;Incongruent
9;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;557;Centre;Neutre;GAUCHE;Incongruent
10;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;380;Cote_Gauche;Compatible;GAUCHE;Congruent
11;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;420;Cote_Droit;Incompatible;DROITE;Incongruent
12;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;387;Centre;Neutre;CENTRE;Neutre
13;sujet9;Simon-Stroop-evaluation;B;TOUCHE_DROITE;1;548;Cote_Gauche;Incompatible;GAUCHE;Incongruent
14;sujet9;Simon-Stroop-evaluation;O;TOUCHE_GAUCHE;1;349;Centre;Neutre;DROITE;Incongruent
